抓取時間,是否開放申購,產品名稱,產品代碼,ISIN_CODE,票面利率,到期日,計價幣別,申購參考報價,申購報價日,贖回參考報價,贖回報價日,配息頻率,風險報酬等級,申購資格,走勢圖連結,產品說明書連結
2026-09-25 11:51:23,是,淡馬錫金融Ｉ有限公司債券Ｉ,A861,XS0528414377,5.125,2040/07/26,GBP,96.83,2026/09/24,92.95,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A861,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A861.pdf
2026-09-25 11:51:23,是,酩悅·軒尼詩－路易·威登公司債券Ｉ,A862,FR001400KJO0,3.500,2033/09/07,EUR,98.07,2026/09/24,95.88,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A862,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A862.pdf
2026-09-25 11:51:23,是,酩悅·軒尼詩－路易·威登公司債券ＩＩ,A863,FR001400QJ21,3.375,2030/02/05,EUR,100.27,2026/09/24,98.25,2026/09/24,年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A863,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A863.pdf
2026-09-25 11:51:23,是,酩悅·軒尼詩－路易·威登公司債券ＩＩＩ,A864,FR001400TSK0,3.125,2032/11/07,EUR,96.73,2026/09/24,94.65,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A864,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A864.pdf
2026-09-25 11:51:23,是,摩根士丹利金融有限責任公司債券ＸＩＶ,A865,XS2641758870,6.700,2033/11/06,AUD,100.20,2026/09/24,96.79,2026/09/24,季,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A865,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A865.pdf
2026-09-25 11:51:23,否,摩根士丹利金融有限責任公司債券ＸＶ,A866,XS2820407356,5.500,2039/07/26,AUD,106.54,2025/09/16,89.00,2026/09/24,季,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A866,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A866.pdf
2026-09-25 11:51:23,是,歐洲復興開發銀行債券ＩＶ,A867,XS3030091329,2.875,2032/03/22,EUR,97.49,2026/09/24,95.25,2026/09/24,年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A867,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A867.pdf
2026-09-25 11:51:23,是,空中巴士公司債券Ｉ,A868,XS2185868051,2.375,2040/06/09,EUR,81.82,2026/09/24,77.91,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A868,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A868.pdf
2026-09-25 11:51:23,是,空中巴士公司債券ＩＩ,A869,XS2185867913,1.625,2030/06/09,EUR,94.00,2026/09/24,91.93,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A869,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A869.pdf
2026-09-25 11:51:23,是,維多利亞財務公司債券I,A870,AU3SG0003163,5.500,2039/09/15,AUD,96.36,2026/09/24,92.78,2026/09/24,半年,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A870,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A870.pdf
2026-09-25 11:51:23,是,維多利亞財務公司債券ＩＩ,A871,AU3SG0002710,4.750,2036/09/15,AUD,93.43,2026/09/24,90.39,2026/09/24,半年,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A871,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A871.pdf
2026-09-25 11:51:23,是,康卡斯特公司債券Ｖ,A872,XS2909746401,3.550,2036/09/26,EUR,94.17,2026/09/24,91.04,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A872,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A872.pdf
2026-09-25 11:51:23,是,高盛金融公司國際有限公司債券ＸＩＶ,A873,XS2481694433,6.200,2040/04/30,EUR,89.63,2026/09/24,83.52,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A873,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A873.pdf
2026-09-25 11:51:23,是,ＡＬＰＨＡＢＥＴ公司債券Ｉ,A874,US02079KAL17,4.500,2035/05/15,USD,94.89,2026/09/24,92.02,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A874,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A874.pdf
2026-09-25 11:51:23,是,ＡＬＰＨＡＢＥＴ公司債券ＩＩ,A875,US02079KAK34,4.000,2030/05/15,USD,97.75,2026/09/24,95.51,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A875,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A875.pdf
2026-09-25 11:51:23,否,威爾塔ＯＰ有限責任公司債券Ｉ,A876,US95040QAD60,4.250,2028/04/15,USD,100.13,2026/09/11,98.49,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A876,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A876.pdf
2026-09-25 11:51:23,是,威爾塔ＯＰ有限責任公司債券ＩＩ,A877,US95040QAM69,2.800,2031/06/01,USD,90.75,2026/09/24,88.56,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A877,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A877.pdf
2026-09-25 11:51:23,是,文塔斯房地產有限合夥公司債券Ｉ,A878,US92277GAN79,4.400,2029/01/15,USD,99.14,2026/09/24,97.60,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A878,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A878.pdf
2026-09-25 11:51:23,是,文塔斯房地產有限合夥公司債券ＩＩ,A879,US92277GBA40,5.000,2035/01/15,USD,96.42,2026/09/24,93.58,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A879,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A879.pdf
2026-09-25 11:51:23,是,優步科技公司債券Ｉ,A880,US90353TAP57,4.800,2034/09/15,USD,95.74,2026/09/24,92.94,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A880,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A880.pdf
2026-09-25 11:51:23,是,摩根大通銀行債券ＶＩ,A881,US46647PEC68,5.336,2035/01/23,USD,99.49,2026/09/24,96.73,2026/09/24,半年,RR5,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A881,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A881.pdf
2026-09-25 11:51:23,是,三菱日聯金融集團債券ＩＩＩ,A882,US606822DH40,5.574,2036/01/16,USD,99.89,2026/09/24,97.10,2026/09/24,半年,RR5,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A882,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A882.pdf
2026-09-25 11:51:23,是,直覺公司債券Ｉ,A883,US46124HAF38,5.125,2028/09/15,USD,101.15,2026/09/24,99.72,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A883,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A883.pdf
2026-09-25 11:51:23,是,直覺公司債券ＩＩ,A884,US46124HAG11,5.200,2033/09/15,USD,98.23,2026/09/24,95.91,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A884,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A884.pdf
2026-09-25 11:51:23,是,奧多比系統公司債券Ｉ,A885,US00724PAG46,4.950,2034/04/04,USD,98.09,2026/09/24,95.15,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A885,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A885.pdf
2026-09-25 11:51:23,是,奧多比系統公司債券ＩＩ,A886,US00724PAK57,5.300,2035/01/17,USD,99.56,2026/09/24,96.47,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A886,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A886.pdf
2026-09-25 11:51:23,是,瑞穗金融集團債券ＩＩ,A891,US60687YDJ55,5.422,2036/05/13,USD,99.04,2026/09/24,95.70,2026/09/24,半年,RR5,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A891,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A891.pdf
2026-09-25 11:51:23,是,洲際交易所債券Ｉ,A892,US45866FAW41,4.600,2033/03/15,USD,96.37,2026/09/24,94.10,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A892,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A892.pdf
2026-09-25 11:51:23,是,洲際交易所債券ＩＩ,A893,US45866FAV67,4.350,2029/06/15,USD,98.84,2026/09/24,97.30,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A893,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A893.pdf
2026-09-25 11:51:23,是,加拿大皇家銀行（倫敦）債券Ｉ,A894,XS3088702512,4.700,2035/07/14,USD,98.13,2026/09/24,94.13,2026/09/24,月,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A894,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A894.pdf
2026-09-25 11:51:23,是,摩根士丹利金融有限責任公司ＸＶＩ,A895,XS2990482411,8.300,2040/06/03,GBP,88.26,2026/09/24,82.70,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A895,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A895.pdf
2026-09-25 11:51:23,是,美林私人有限公司債券ＸＩＩＩ,A896,XS2711530829,4.800,2039/01/26,USD,94.65,2026/09/24,90.05,2026/09/24,月,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A896,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A896.pdf
2026-09-25 11:51:23,否,匯豐控股債券ＸＶＩ,A897,US404280EN53,5.286,2030/11/19,USD,,,98.70,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A897,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A897.pdf
2026-09-25 11:51:23,否,瑞穗金融集團債券ＩＩＩ,A898,US60687YDH99,5.098,2031/05/13,USD,,,97.91,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A898,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A898.pdf
2026-09-25 11:51:23,否,三井住友信託銀行債券Ｉ,A899,USJ7771YSY43,5.350,2034/03/07,USD,,,96.83,2026/09/24,半年,RR3,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A899,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A899.pdf
2026-09-25 11:51:23,否,美國銀行債券ＩＩＩ,A900,US06051GLH01,5.288,2034/04/25,USD,,,96.79,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A900,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A900.pdf
2026-09-25 11:51:23,否,瑞銀集團債券ＩＶ,A901,USH3698DCW23,4.194,2031/04/01,USD,,,95.21,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A901,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A901.pdf
2026-09-25 11:51:23,否,摩根大通銀行債券ＶＩＩ,A902,US46647PDC77,4.586,2033/04/26,USD,,,94.20,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A902,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A902.pdf
2026-09-25 11:51:23,是,摩根士丹利金融有限責任公司債券ＸＶＩＩ,A903,XS3088245355,6.500,2050/07/24,JPY,74.06,2026/09/24,69.30,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A903,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A903.pdf
2026-09-25 11:51:23,否,阿布達比政府國際債券ＩＩ,A904,XS2125308168,3.125,2030/04/16,USD,98.90,2026/03/06,91.88,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A904,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A904.pdf
2026-09-25 11:51:23,否,阿聯酋國際政府債券ＩＶ,A905,XS2492384818,4.050,2032/07/07,USD,101.36,2026/03/06,93.29,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A905,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A905.pdf
2026-09-25 11:51:23,否,卡達政府國際債券Ｖ,A906,XS2155352664,3.750,2030/04/16,USD,100.70,2026/03/06,94.59,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A906,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A906.pdf
2026-09-25 11:51:23,是,美林私人有限公司債券ＸＩＶ,A907,XS3060187799,4.200,2033/07/24,AUD,95.65,2026/09/24,91.55,2026/09/24,月,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A907,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A907.pdf
2026-09-25 11:51:23,是,美林私人有限公司債券ＸＶ,A908,XS3100013179,4.560,2037/07/24,AUD,93.54,2026/09/24,88.54,2026/09/24,月,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A908,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A908.pdf
2026-09-25 11:51:23,是,金德摩根公司（德拉瓦州）債券Ｉ,A909,US49456BBB62,5.150,2030/06/01,USD,100.95,2026/09/24,98.91,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A909,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A909.pdf
2026-09-25 11:51:23,是,金德摩根公司（德拉瓦州）債券ＩＩ,A910,US49456BAG68,5.300,2034/12/01,USD,98.67,2026/09/24,95.84,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A910,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A910.pdf
2026-09-25 11:51:23,是,西門子金融公眾有限公司債券Ｉ,A911,XS2589790018,3.625,2043/02/24,EUR,92.59,2026/09/24,88.12,2026/09/24,年,RR3,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A911,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A911.pdf
2026-09-25 11:51:23,是,西門子金融公眾有限公司債券ＩＩ,A912,XS2769892865,3.375,2037/02/22,EUR,94.74,2026/09/24,91.93,2026/09/24,年,RR3,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A912,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A912.pdf
2026-09-25 11:51:23,是,西門子金融公眾有限公司債券ＩＩＩ,A913,USN82008AF50,4.400,2045/05/27,USD,86.86,2026/09/24,81.46,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A913,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A913.pdf
2026-09-25 11:51:23,否,美國銀行債券ＩＶ,A914,US06051GMD87,5.518,2035/10/25,USD,,,95.74,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A914,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A914.pdf
2026-09-25 11:51:23,是,摩根大通金融有限責任公司債券ＩＩＩ,A915,XS1449469367,4.300,2035/08/26,AUD,93.27,2026/09/24,89.26,2026/09/24,月,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A915,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A915.pdf
2026-09-25 11:51:23,否,ＩＢＭ國際資本債券Ｉ,A916,US449276AG99,5.300,2054/02/05,USD,,,82.51,2026/09/24,半年,RR3,限高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A916,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A916.pdf
2026-09-25 11:51:23,否,瑞銀集團債券Ｖ,A920,USH42097FF95,7.000,2050/12/31,USD,,,97.26,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A920,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A920.pdf
2026-09-25 11:51:23,是,加拿大皇家銀行（倫敦）債券ＩＩ,A921,XS3088731537,5.050,2040/09/10,USD,93.78,2026/09/24,89.28,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A921,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A921.pdf
2026-09-25 11:51:23,否,三井住友金融集團債券ＩＩ,A922,US86562MEA45,5.246,2036/07/08,USD,,,94.68,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A922,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A922.pdf
2026-09-25 11:51:23,否,美國銀行債券Ｖ,A923,US59022CAJ27,6.110,2037/01/29,USD,,,99.18,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A923,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A923.pdf
2026-09-25 11:51:23,是,高盛金融公司國際有限公司債券ＸＶ,A924,XS3034004351,7.694,2035/09/10,USD,90.25,2026/09/24,85.74,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A924,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A924.pdf
2026-09-25 11:51:23,是,ＩＢＭ公司債券ＩＩ,A925,US459200HF10,4.000,2042/06/20,USD,78.59,2026/09/24,75.62,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A925,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A925.pdf
2026-09-25 11:51:23,是,ＩＢＭ公司債券ＩＩＩ,A926,US459200KU40,4.400,2032/07/27,USD,95.48,2026/09/24,93.08,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A926,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A926.pdf
2026-09-25 11:51:23,是,禮來公司債券ＩＶ,A927,US532457BT48,3.950,2049/03/15,USD,76.66,2026/09/24,73.81,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A927,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A927.pdf
2026-09-25 11:51:23,是,禮來公司債券Ｖ,A928,US532457DE50,4.900,2035/10/15,USD,97.48,2026/09/24,94.65,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A928,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A928.pdf
2026-09-25 11:51:23,是,亞馬遜公司債券ＶＩ,A929,US023135AQ91,4.950,2044/12/05,USD,88.94,2026/09/24,86.10,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A929,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A929.pdf
2026-09-25 11:51:23,否,美國銀行債券ＶＩ,A931,US06051GEN51,5.875,2042/02/07,USD,,,97.52,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A931,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A931.pdf
2026-09-25 11:51:23,否,美國銀行次順位債券ＶＩＩ,A932,US06051GMB22,5.425,2035/08/15,USD,104.65,2025/10/01,95.40,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A932,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A932.pdf
2026-09-25 11:51:23,是,野村國際融資私人有限公司債券I,A933,XS3117673999,6.000,2035/09/15,AUD,92.03,2026/09/24,88.03,2026/09/24,月,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A933,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A933.pdf
2026-09-25 11:51:23,是,台積電子公司債券ＶＩＩ,A934,US872898AD36,3.125,2041/10/25,USD,78.15,2026/09/24,73.90,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A934,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A934.pdf
2026-09-25 11:51:23,是,摩根大通金融有限責任公司債券ＩＶ－零息債,A935,XS1449431474,無,2040/11/06,ZAR,32.21,2026/09/24,29.00,2026/09/24,-,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A935,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A935.pdf
2026-09-25 11:51:23,否,國泰人壽新加坡公司次順位債券ＩＩ,A936,XS2885079702,5.300,2039/09/05,USD,98.48,2026/09/24,94.81,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A936,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A936.pdf
2026-09-25 11:51:23,是,摩根士丹利金融有限責任公司債券ＸＶＩＩＩ,A937,XS3088248292,6.600,2040/10/23,ZAR,94.54,2026/09/24,88.54,2026/09/24,季,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A937,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A937.pdf
2026-09-25 11:51:23,是,南山人壽公司次順位債券ＩＩ,A938,XS3046322593,5.875,2041/03/17,USD,96.69,2026/09/24,92.84,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A938,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A938.pdf
2026-09-25 11:51:23,是,富邦人壽新加坡公司次順位債券Ｉ,A939,XS3151416727,5.450,2035/12/10,USD,96.91,2026/09/24,93.95,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A939,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A939.pdf
2026-09-25 11:51:23,是,伊頓公司永續發展連結債券Ｉ,A940,US278062AH73,4.150,2033/03/15,USD,94.81,2026/09/24,92.63,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A940,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A940.pdf
2026-09-25 11:51:23,是,伊頓公司債券ＩＩ,A941,US278062AE43,4.150,2042/11/02,USD,84.80,2026/09/24,80.80,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A941,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A941.pdf
2026-09-25 11:51:23,否,花旗環球證券控股公司債券Ｖ,A942,XS3012958636,10.500,2045/03/21,USD,91.85,2026/04/30,76.80,2026/09/24,月,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A942,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A942.pdf
2026-09-25 11:51:23,否,墨西哥政府債券Ｉ,A943,MX0MGO0000J5,8.500,2038/11/18,MXN,100.24,2026/01/30,92.02,2026/08/31,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A943,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A943.pdf
